"id","title","band","model","variant","fuelType","bodytype","tramsmission","seating","year","milage","color","image","place","price"
"30726","2009 Toyota Vellfire 2.4 Z Van Wagon","Toyota","Vellfire","Z","Pertamax","Van Wagon","Automatic","7","2009","77500","Hitam","https://img5.icarcdn.com/8674736/thumb-l_used-car-mobil123-toyota-vellfire-z-van-wagon-indonesia_8674736_GmdNFcKjEjYNjDyMimf0j7.jpeg?smia=xTM","Tangerang","300000000"
"16456","2012 Nissan Serena 2.0 Highway Star MPV","Nissan","Serena","Highway Star","Pertamax","MPV","Automatic","7","2012","62500","Hitam","https://img2.icarcdn.com/5819115/thumb-l_used-car-mobil123-nissan-serena-highway-star-mpv-indonesia_5819115_hJbJNTaCGos0GC051Po4v4.jpg?smia=xTM","Tangerang","120000000"
"88316","2010 Lexus LX570 5.7 SUV","Lexus","LX570",,"Pertamax","SUV","Automatic","8","2010","67000","Hitam","https://img1.icarcdn.com/1074656/thumb-l_used-car-mobil123-lexus-lx570-suv-indonesia_1074656_81ZxltHsu0kP9C22jzYBqP.jpg?smia=xTM","Jakarta Selatan","995000000"
"75404","2012 Honda Freed 1.5 S MPV","Honda","Freed","S","Pertamax","MPV","Automatic","7","2012","132000","Hitam","https://img2.icarcdn.com/5095156/thumb-l_used-car-mobil123-honda-freed-s-mpv-indonesia_5095156_8ZI97bVV1jfyrtCbFwZdE3.jpg?smia=xTM","Bekasi","123000000"
"30736","2014 Ford Ranger 2.2 WildTrak Pick-up","Ford","Ranger","WildTrak","Solar","Pick-up","Automatic","5","2014","52500","Hitam","https://img4.icarcdn.com/9034736/thumb-l_used-car-mobil123-ford-ranger-wildtrak-pick-up-indonesia_9034736_5QBXyNZcXjJCGPS6AWOes0.JPG?smia=xTM","Jakarta Pusat","319000000"
"28655","1988 Toyota Corolla 1.3 1.3 Manual Sedan","Toyota","Corolla","1.3 Manual","Premium","Sedan","Manual","5","1988","150000","Silver","https://img3.icarcdn.com/3045506/thumb-l_used-car-mobil123-toyota-corolla-1.3-manual-sedan-indonesia_3045506_VmCa2pIpBuU8aCBz8qGDpN.jpg?smia=xTM","Yogyakarta","30000000"
"71249","2010 Nissan Grand Livina 1.8 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Manual","7","2010","100000","Hitam","https://img5.icarcdn.com/0216206/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_0216206_04BLkKwOMEA9EIFoGXwQnV.jpg?smia=xTM","Medan","90000000"
"33636","2012 Honda Freed 1.5 E MPV","Honda","Freed","E","Pertamax","MPV","Automatic","7","2012","80000","Abu-abu","https://img4.icarcdn.com/1046256/thumb-l_used-car-mobil123-honda-freed-e-mpv-indonesia_1046256_Kk4YBw3XPPq8VfaG3xkyLM.jpg?smia=xTM","Surabaya","147000000"
"32350","2015 BMW 528i 2.0 Luxury Sedan","BMW","528i","Luxury","Pertamax","Sedan","Automatic","5","2015","28000","Hitam","https://img2.icarcdn.com/6533756/thumb-l_used-car-mobil123-bmw-5-series-528i-luxury-sedan-indonesia_6533756_y0gkygyTR0pZX08O68z8F3.jpg?smia=xTM","Bandung","600000000"
"63557","2013 Nissan Livina X-Gear 1.5 X-Gear SUV","Nissan","Livina X-Gear","X-Gear","Pertamax","SUV","Automatic","5","2013","85549","Abu-abu","https://img4.icarcdn.com/4378755/thumb-l_used-car-mobil123-nissan-livina-x-gear-x-gear-suv-indonesia_4378755_mgzAac95C5rsXnCoKtjgfZ.jpg?smia=xTM","Jakarta Barat","110000000"
"52905","2016 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2016","45000","Marun","https://img2.icarcdn.com/9106746/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_9106746_oCQNR2NLtzU7rIEbE9eW2n.jpg?smia=xTM","Lamongan","145000000"
"14755","2015 Honda HR-V 1.5 E SUV","Honda","HR-V","E","Pertamax","SUV","Automatic","5","2015","80000","Merah","https://img1.icarcdn.com/1751436/thumb-l_used-car-mobil123-honda-hr-v-e-suv-indonesia_1751436_NZ7EhPFG14qfbDVwqWNaoG.jpg?smia=xTM","Bekasi","230000000"
"71444","2017 Mitsubishi Pajero Sport 2.4 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2017","26000","Putih","https://img3.icarcdn.com/0993265/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_0993265_ipZnjNABZWVko2ihVhn2cY.jpg?smia=xTM","Jakarta Utara","429000000"
"52085","2015 Honda Mobilio 1.5 E Prestige MPV","Honda","Mobilio","E Prestige","Pertamax","MPV","Automatic","7","2015","65000","Merah","https://img5.icarcdn.com/7991756/thumb-l_used-car-mobil123-honda-mobilio-e-prestige-mpv-indonesia_7991756_b0XgPXufI324AQPu3AN7mw.jpg?smia=xTM","Jakarta Utara","133000000"
"75869","2015 Suzuki Swift 1.4 GX Hatchback","Suzuki","Swift","GX","Pertamax","Hatchback","Manual","5","2015","40000","Putih","https://img4.icarcdn.com/3621446/thumb-l_used-car-mobil123-suzuki-swift-gx-hatchback-indonesia_3621446_6FGrqLgBXBjvvLP4MJTgFy.jpg?smia=xTM","Surabaya","145000000"
"72480","2008 Nissan X-Trail 2.5 XT SUV","Nissan","X-Trail","XT","Pertamax","SUV","Automatic","5","2008","127500","Hitam","https://img4.icarcdn.com/6832046/thumb-l_used-car-mobil123-nissan-x-trail-xt-suv-indonesia_6832046_JjmbfBl1WCfCAEGvmTO76B.jpg?smia=xTM","Jakarta Pusat","109000000"
"26260","2002 Lexus LX470 4.7 SUV","Lexus","LX470",,"Pertamax","SUV","Automatic","8","2002","68000","Hitam","https://img2.icarcdn.com/7655946/thumb-l_used-car-mobil123-lexus-lx470-suv-indonesia_7655946_SOthfo8RTc0dpuPeXFGZ7t.jpg?smia=xTM","Tangerang","335000000"
"85952","2013 Honda Accord 2.4 VTi-L Sedan","Honda","Accord","VTi-L","Pertamax","Sedan","Automatic","5","2013","69000","Putih","https://img4.icarcdn.com/1062926/thumb-l_used-car-mobil123-honda-accord-vti-l-sedan-indonesia_1062926_1xfGyexzxvTzsG0FyT5dVU.jpg?smia=xTM","Bandung","275000000"
"27243","2013 Toyota Vellfire 2.4 ZG Van Wagon","Toyota","Vellfire","ZG","Pertamax","Van Wagon","Automatic","7","2013","52000","Hitam","https://img1.icarcdn.com/2254056/thumb-l_used-car-mobil123-toyota-vellfire-zg-van-wagon-indonesia_2254056_IsyHLnvPgUJGZ30AgaEc2k.jpg?smia=xTM","Jakarta Selatan","475000000"
"17452","2013 Honda CR-V 2.4 2.4 SUV","Honda","CR-V","2.4","Pertamax","SUV","Automatic","5","2013","57000","Silver","https://img5.icarcdn.com/8217755/thumb-l_used-car-mobil123-honda-cr-v-2.4-suv-indonesia_8217755_pCuIvTM7EpW0xfUh78DgUK.jpg?smia=xTM","Jakarta Barat","235000000"
"10391","2010 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2010","82500","Hitam","https://img1.icarcdn.com/6505115/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_6505115_L2Nkt9CAQAIqDCWhuYqoqr.jpg?smia=xTM","Tangerang","79000000"
"1561","2013 Chevrolet Spin 1.5 LTZ SUV","Chevrolet","Spin","LTZ","Pertamax","SUV","Manual","7","2013","72500","Hitam","https://img4.icarcdn.com/8515156/thumb-l_used-car-mobil123-chevrolet-spin-ltz-suv-indonesia_8515156_wqN0P8xUhMGy3FJQ0KSXqj.jpg?smia=xTM","Malang","110000000"
"49077","2015 Suzuki APV 1.5 Luxury Van","Suzuki","APV","Luxury","Pertamax","Van","Automatic","7","2015","10000","Hitam","https://img4.icarcdn.com/1663156/thumb-l_used-car-mobil123-suzuki-apv-luxury-van-indonesia_1663156_YVxHoGBCfPSrBPQqYOs3tM.jpg?smia=xTM","Sleman","118000000"
"63286","2014 Suzuki Ertiga 1.4 GL SPORTY MPV","Suzuki","Ertiga","GL SPORTY","Pertamax","MPV","Manual","7","2014","82500","Silver","https://img1.icarcdn.com/3874356/thumb-l_used-car-mobil123-suzuki-ertiga-gl-sporty-mpv-indonesia_3874356_6imaTA02FImJhcaDGXS5Xs.jpeg?smia=xTM","Kediri","137000000"
"25492","2012 Mazda 2 1.5 V Hatchback","Mazda","2","V","Pertamax","Hatchback","Automatic","5","2012","80000","Putih","https://img2.icarcdn.com/3957675/thumb-l_used-car-mobil123-mazda-2-v-sedan-indonesia_3957675_30wbHunfOCME5l3tBYpIBQ.jpg?smia=xTM","Jakarta Utara","109000000"
"41798","2018 Toyota Calya 1.2 G MPV","Toyota","Calya","G","Pertamax","MPV","Automatic","7","2018","22000","Abu-abu","https://img2.icarcdn.com/2551536/thumb-l_used-car-mobil123-toyota-calya-g-mpv-indonesia_2551536_SHcEQR3k77Khl0uihhs9o3.jpg?smia=xTM","Jakarta Utara","118000000"
"24639","2014 Toyota NAV1 2.0 V MPV","Toyota","NAV1","V","Pertamax","MPV","Automatic","7","2014","57500","Hitam","https://img2.icarcdn.com/4976885/thumb-l_used-car-mobil123-toyota-nav1-v-mpv-indonesia_4976885_Mw1UE58KC6cgSr8UVyavfv.jpg?smia=xTM","Jakarta Selatan","197500000"
"54351","2016 Toyota Avanza 1.3 E MPV","Toyota","Avanza","E","Pertamax","MPV","Manual","7","2016","133000","Hitam","https://img3.icarcdn.com/8185316/thumb-l_used-car-mobil123-toyota-avanza-e-mpv-indonesia_8185316_RaRCD8cTtMqOC0B1Dz1Atd.jpg?smia=xTM","Tangerang","140000000"
"68157","2016 Suzuki SX4 S-Cross 1.5 AKK Hatchback","Suzuki","SX4 S-Cross","AKK","Pertamax","Hatchback","Automatic","5","2016","40000","Putih","https://img2.icarcdn.com/2285156/thumb-l_used-car-mobil123-suzuki-sx4-s-cross-akk-hatchback-indonesia_2285156_Sb6gw7cJw5lH5KEsqGtGGC.jpg?smia=xTM","Surabaya","168000000"
"51968","2015 Honda Mobilio 1.5 RS MPV","Honda","Mobilio","RS","Pertamax","MPV","Manual","7","2015","32500","Hitam","https://img4.icarcdn.com/0420805/thumb-l_used-car-mobil123-honda-mobilio-rs-mpv-indonesia_0420805_ISjrEP4HRaSyrjhOfBbh0t.jpg?smia=xTM","Bekasi","165000000"
"40656","2012 Nissan Serena 2.0 Comfort Touring MPV","Nissan","Serena","Comfort Touring","Pertamax","MPV","Automatic","7","2012","62500","Hitam","https://img1.icarcdn.com/4484615/thumb-l_used-car-mobil123-nissan-serena-comfort-touring-mpv-indonesia_4484615_vgfrcGCtk2eACa1hfdkAKn.jpg?smia=xTM","Jakarta Timur","95000000"
"50378","2017 Honda Brio 1.2 Satya E Hatchback","Honda","Brio","Satya E","Pertamax","Hatchback","Automatic","5","2017","25000","Abu-abu","https://img3.icarcdn.com/4658046/thumb-l_used-car-mobil123-honda-brio-satya-e-hatchback-indonesia_4658046_FnaVomApBYfeZAeAAS5txP.jpg?smia=xTM","Gresik","134000000"
"29091","2011 Toyota Yaris 1.5 S Limited Hatchback","Toyota","Yaris","S Limited","Pertamax","Hatchback","Automatic","5","2011","87000","Putih","https://img4.icarcdn.com/3656355/thumb-l_used-car-mobil123-toyota-yaris-s-limited-hatchback-indonesia_3656355_fTOJAyAkCHlu9ptUxI8eGs.jpg?smia=xTM","Jakarta Timur","117000000"
"12799","2013 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2013","62500","Hitam","https://img3.icarcdn.com/2062285/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_2062285_jtp43ZKWuaC70VaXoqSfTP.JPG?smia=xTM","Bandung","326000000"
"57250","2013 Nissan X-Trail 2.0 T31 SUV","Nissan","X-Trail","T31","Pertamax","SUV","Automatic","5","2013","120000","Silver","https://img3.icarcdn.com/0723385/thumb-l_used-car-mobil123-nissan-x-trail-t31-suv-indonesia_0723385_TgmccbLw4xCfxLes0HWZq3.jpg?smia=xTM","Pasuruan","188000000"
"70113","2014 Mazda Biante 2.0 2.0 SKYACTIV A/T Wagon","Mazda","Biante","2.0 SKYACTIV A/T","Pertamax","Wagon","Automatic","8","2014","41500","Putih","https://img1.icarcdn.com/0417955/thumb-l_used-car-mobil123-mazda-biante-2.0-skyactiv-a\%2Ft-wagon-indonesia_0417955_87qoCHZCEA7t6JoApkgsBF.jpg?smia=xTM","Surabaya","262000000"
"7146","2014 Mitsubishi Outlander Sport 2.0 PX SUV","Mitsubishi","Outlander Sport","PX","Pertamax","SUV","Automatic","5","2014","50000","Putih","https://img1.icarcdn.com/4167445/thumb-l_used-car-mobil123-mitsubishi-outlander-sport-px-suv-indonesia_4167445_BzZwgOi2ZudW6bGSSuyUk4.jpg?smia=xTM","Jakarta Utara","218000000"
"77959","2012 Honda CR-V 2.0 2.0 i-VTEC SUV","Honda","CR-V","2.0 i-VTEC","Pertamax","SUV","Automatic","5","2012","83000","Hitam","https://img4.icarcdn.com/0516805/thumb-l_used-car-mobil123-honda-cr-v-2.0-i-vtec-suv-indonesia_0516805_qlPYnp0qUvNUXqs8jkHUJx.jpg?smia=xTM","Jakarta Selatan","238000000"
"23685","2012 Nissan Juke 1.5 RX SUV","Nissan","Juke","RX","Pertamax","SUV","Automatic","5","2012","60000","Putih","https://img3.icarcdn.com/2249556/thumb-l_used-car-mobil123-nissan-juke-rx-suv-indonesia_2249556_FO4TGxjRmviPeHg2ugpl5e.jpg?smia=xTM","Malang","140000000"
"52109","2018 Toyota Agya 1.2 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Manual","5","2018","37500","Abu-abu","https://img3.icarcdn.com/5207456/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_5207456_rstzPHh5VFjm57o6QbHl3D.jpg?smia=xTM","Jakarta Barat","110000000"
"15226","2015 Toyota Kijang Innova 2.0 G MPV","Toyota","Kijang Innova","G","Pertamax","MPV","Manual","8","2015","30000","Abu-abu","https://img2.icarcdn.com/1090945/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_1090945_dAAh3BL20VZFz1cDZZiHnP.jpg?smia=xTM","Bekasi","175000000"
"7793","2014 Ford EcoSport 1.5 Titanium SUV","Ford","EcoSport","Titanium","Pertamax","SUV","Automatic","5","2014","67000","Merah","https://img3.icarcdn.com/4845055/thumb-l_used-car-mobil123-ford-ecosport-titanium-suv-indonesia_4845055_u7p2Fvu0NAvEGeMNH1EC02.jpg?smia=xTM","Jakarta Utara","145000000"
"49018","2015 Nissan X-Trail 2.5 T32 SUV","Nissan","X-Trail","T32","Pertamax","SUV","Automatic","7","2015","80000","Hitam","https://img5.icarcdn.com/6618846/thumb-l_used-car-mobil123-nissan-x-trail-t32-suv-indonesia_6618846_hHvmkUSrFSSS80DvxJVM1H.jpg?smia=xTM","Jakarta Barat","250000000"
"50158","2016 Mitsubishi Pajero Sport 2.4 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2016","70000","Coklat","https://img1.icarcdn.com/3681915/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_3681915_qc4eO8iNRJOYMfBryNzmB8.jpg?smia=xTM","Gresik","445000000"
"20436","2016 Toyota Vios 1.5 G Sedan","Toyota","Vios","G","Pertamax","Sedan","Manual","5","2016","46000","Hitam","https://img1.icarcdn.com/4960106/thumb-l_used-car-mobil123-toyota-vios-g-sedan-indonesia_4960106_Lw1J12zN16v6sYLb5p9QJU.jpg?smia=xTM","Jakarta Timur","168000000"
"28850","2007 Toyota Fortuner 2.7 G Luxury SUV","Toyota","Fortuner","G Luxury","Pertamax","SUV","Automatic","7","2007","82500","Abu-abu","https://img1.icarcdn.com/8554626/thumb-l_used-car-mobil123-toyota-fortuner-g-luxury-suv-indonesia_8554626_xxHiG6Q9ET2P7yQxacY0YR.jpg?smia=xTM","Surabaya","165000000"
"78494","2016 Mitsubishi Pajero Sport 2.4 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2016","40000","Hitam","https://img1.icarcdn.com/3755625/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_3755625_7H2a7ur7dt4uvnzlG74oSc.jpg?smia=xTM","Surabaya","440000000"
"19639","2019 Daihatsu Luxio 1.5 X MPV","Daihatsu","Luxio","X","Pertamax","MPV","Manual","8","2019","7500","Putih","https://img1.icarcdn.com/6968756/thumb-l_used-car-mobil123-daihatsu-luxio-x-mpv-indonesia_6968756_XDfgE22pBqEDIpntf7atG9.jpg?smia=xTM","Jakarta Timur","190000000"
"44250","2014 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Automatic","7","2014","60000","Hitam","https://img5.icarcdn.com/9497656/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_9497656_kw7ZAmj4lLVbtAeH8hW53G.jpg?smia=xTM","Jakarta Pusat","115000000"
"87738","2012 Toyota Limo 1.5 Manual Sedan","Toyota","Limo","Manual","Pertamax","Sedan","Manual","5","2012","202500","Silver","https://img2.icarcdn.com/6055015/thumb-l_used-car-mobil123-toyota-limo-manual-sedan-indonesia_6055015_txOBGtsAL9MRQn9vClEtKc.jpg?smia=xTM","Jakarta Selatan","82500000"
"68146","2016 Honda CR-V 2.4 Prestige Special Edition SUV","Honda","CR-V","Prestige Special Edition","Pertamax","SUV","Automatic","5","2016","40000","Putih","https://img4.icarcdn.com/6685156/thumb-l_used-car-mobil123-honda-cr-v-prestige-special-edition-suv-indonesia_6685156_KVDlCAKcLgj8VADN4uQgcV.jpg?smia=xTM","Surabaya","315000000"
"39307","2004 Porsche Cayenne 4.5 955 SUV","Porsche","Cayenne","955","Pertamax","SUV","Automatic","5","2004","85000","Hitam","https://img5.icarcdn.com/3874135/thumb-l_used-car-mobil123-porsche-cayenne-955-suv-indonesia_3874135_uXqFNDIPnvI0U0JERWSzOC.jpg?smia=xTM","Tangerang","320000000"
"33918","2004 Chevrolet Optra 1.8 LS Sedan","Chevrolet","Optra","LS","Pertamax","Sedan","Automatic","5","2004","122500","Silver","https://img5.icarcdn.com/1202156/thumb-l_used-car-mobil123-chevrolet-optra-ls-sedan-indonesia_1202156_eqUbwmG970uGQqvcOzdLHr.jpg?smia=xTM","Tangerang","59000000"
"15606","2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon","Mitsubishi","Xpander","ULTIMATE","Pertamax","Wagon","Automatic","7","2018","15000","Merah","https://img2.icarcdn.com/8287056/thumb-l_used-car-mobil123-mitsubishi-xpander-ultimate-wagon-indonesia_8287056_FJ4F0NfCpvDKW2jvQ7TZKa.jpg?smia=xTM","Surabaya","228000000"
"75561","2015 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2015","12345","Hitam","https://img2.icarcdn.com/0360945/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_0360945_e4d25HeYP8MFUF8q1t2yYB.jpg?smia=xTM","Jakarta Selatan","144000000"
"77998","2014 Chevrolet Spin 1.5 LTZ SUV","Chevrolet","Spin","LTZ","Pertamax","SUV","Automatic","7","2014","38000","Putih","https://img5.icarcdn.com/9595156/thumb-l_used-car-mobil123-chevrolet-spin-ltz-suv-indonesia_9595156_gRBmrGXfUaBzHofd2HIrEh.jpg?smia=xTM","Surabaya","70000000"
"82914","2011 Toyota Camry 2.4 V Sedan","Toyota","Camry","V","Pertamax","Sedan","Automatic","5","2011","96000","Silver","https://img4.icarcdn.com/9796656/thumb-l_used-car-mobil123-toyota-camry-v-sedan-indonesia_9796656_54U4AF3C30jrKZN4ZtRk9u.jpg?smia=xTM","Jakarta Utara","142000000"
"84371","2012 Lexus RX270 2.7 RX270 SUV","Lexus","RX270","RX270","Pertamax","SUV","Automatic","5","2012","55000","Hitam","https://img3.icarcdn.com/7968436/thumb-l_used-car-mobil123-lexus-rx270-rx270-suv-indonesia_7968436_KJthlllSHXG8EgCDX1kICT.jpg?smia=xTM","Jakarta Selatan","380000000"
"76833","2009 Toyota Fortuner 2.7 G Luxury SUV","Toyota","Fortuner","G Luxury","Pertamax","SUV","Automatic","7","2009","145000","Hitam","https://img5.icarcdn.com/6102746/thumb-l_used-car-mobil123-toyota-fortuner-g-luxury-suv-indonesia_6102746_WXLAo2ZgGzBzd0Rq0RyBCx.jpg?smia=xTM","Tangerang","165000000"
"21020","2015 Toyota Rush 1.5 TRD Sportivo SUV","Toyota","Rush","TRD Sportivo","Pertamax","SUV","Automatic","5","2015","52500","Hitam","https://img1.icarcdn.com/3843356/thumb-l_used-car-mobil123-toyota-rush-trd-sportivo-suv-indonesia_3843356_cV4c07khK0Cvf8VUy1ENh3.jpg?smia=xTM","Bandung","170000000"
"66490","2015 Toyota Agya 1.0 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Automatic","5","2015","7000","Biru","https://img3.icarcdn.com/0067456/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_0067456_tMk4nuhuRF6mbLPTS0E5UW.jpg?smia=xTM","Blitar","98000000"
"7709","2018 Toyota Alphard 2.5 G Van Wagon","Toyota","Alphard","G","Pertamax","Van Wagon","Automatic","7","2018","26000","Hitam","https://img4.icarcdn.com/0585626/thumb-l_used-car-mobil123-toyota-alphard-g-van-wagon-indonesia_0585626_uAaOW26d9LzXcGZ2SIGnuQ.jpg?smia=xTM","Surabaya","950000000"
"70395","2008 Honda CR-V 2.4 2.4 i-VTEC SUV","Honda","CR-V","2.4 i-VTEC","Pertamax","SUV","Automatic","5","2008","129000","Hitam","https://img4.icarcdn.com/4805656/thumb-l_used-car-mobil123-honda-cr-v-2.4-i-vtec-suv-indonesia_4805656_L0q2DdtmpnANycIFuqlTUm.jpg?smia=xTM","Tangerang","130000000"
"21423","2008 Toyota Vios 1.5 G Sedan","Toyota","Vios","G","Pertamax","Sedan","Manual","5","2008","89000","Silver","https://img3.icarcdn.com/2942846/thumb-l_used-car-mobil123-toyota-vios-g-sedan-indonesia_2942846_ULDyesxetPLSFgrqkTbH04.jpg?smia=xTM","Tangerang","85000000"
"44814","2015 Honda City 1.5 E Sedan","Honda","City","E","Pertamax","Sedan","Automatic","5","2015","37500","Hitam","https://img1.icarcdn.com/6029236/thumb-l_used-car-mobil123-honda-city-e-sedan-indonesia_6029236_Gp0JgcOHQSCzgk8g0yFTmB.jpg?smia=xTM","Jakarta Utara","185000000"
"53969","2015 Toyota Alphard 2.5 G S C Package Van Wagon","Toyota","Alphard","G S C Package","Pertamax","Van Wagon","Automatic","7","2015","70000","Putih","https://img5.icarcdn.com/7483756/thumb-l_used-car-mobil123-toyota-alphard-g-s-c-package-van-wagon-indonesia_7483756_6lftVzj9lGX7fdhPfy9sAS.jpg?smia=xTM","Surabaya","725000000"
"32093","2019 Toyota Camry 2.5 V Sedan","Toyota","Camry","V","Pertamax","Sedan","Automatic","5","2019","500","Hitam","https://img1.icarcdn.com/6203636/thumb-l_used-car-mobil123-toyota-camry-v-sedan-indonesia_6203636_pHnbf6ZDvgJinhzHdo8dZ7.jpg?smia=xTM","Jakarta Selatan","599000000"
"25666","2017 Nissan Grand Livina 1.5 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Automatic","7","2017","40000","Marun","https://img2.icarcdn.com/3258256/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_3258256_RaSLoVtOTbTBzrgXNnoBf6.jpg?smia=xTM","Jakarta Timur","123000000"
"65604","2014 Toyota Agya 1.0 TRD Sportivo Hatchback","Toyota","Agya","TRD Sportivo","Pertamax","Hatchback","Manual","5","2014","52000","Silver","https://img5.icarcdn.com/2891746/thumb-l_used-car-mobil123-toyota-agya-trd-sportivo-hatchback-indonesia_2891746_2XchlDps4Fk2CH3A4i5H1H.jpg?smia=xTM","Gresik","93000000"
"40987","2015 Nissan March 1.2 1.2L Hatchback","Nissan","March","1.2L","Pertamax","Hatchback","Automatic","5","2015","49000","Merah","https://img3.icarcdn.com/3364565/thumb-l_used-car-mobil123-nissan-march-1.2l-hatchback-indonesia_3364565_NW9zK4ioziAcSMI2LwGoX0.jpg?smia=xTM","Surabaya","115000000"
"75053","2008 Toyota Harrier 2.4 240G SUV","Toyota","Harrier","240G","Pertamax","SUV","Automatic","5","2008","97500","Hitam","https://img3.icarcdn.com/9520556/thumb-l_used-car-mobil123-toyota-harrier-240g-suv-indonesia_9520556_WU0qqcSsIlyL1hQeYpxQbD.jpg?smia=xTM","Jakarta Pusat","175000000"
"21795","2014 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2014","100000","Hitam","https://img1.icarcdn.com/0780806/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_0780806_7q7kbbHZ9rHRmmOgrYmYF4.jpg?smia=xTM","Malang","150000000"
"19651","2018 Honda Mobilio 1.5 RS MPV","Honda","Mobilio","RS","Pertamax","MPV","Automatic","7","2018","27500","Hitam","https://img5.icarcdn.com/1322756/thumb-l_used-car-mobil123-honda-mobilio-rs-mpv-indonesia_1322756_rsNjz1KB0k3WSZbKAwmgZd.jpg?smia=xTM","Jakarta Utara","185000000"
"661","2013 Toyota Etios Valco 1.2 G Hatchback","Toyota","Etios Valco","G","Pertamax","Hatchback","Manual","5","2013","90000","Abu-abu","https://img1.icarcdn.com/5552556/thumb-l_used-car-mobil123-toyota-etios-valco-g-hatchback-indonesia_5552556_9eVdW3J3b43bczNoGkX0hg.jpg?smia=xTM","Bekasi","89000000"
"7418","2012 Suzuki Ertiga 1.4 GX MPV","Suzuki","Ertiga","GX","Pertamax","MPV","Manual","7","2012","63000","Silver","https://img4.icarcdn.com/7799955/thumb-l_used-car-mobil123-suzuki-ertiga-gx-mpv-indonesia_7799955_q8MkXgqfLMBwEBA2m97teH.jpg?smia=xTM","Bandung","128000000"
